timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732124636468,6309,Certifications,200,OK,Thread Group 1-8,text,true,,91196,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6295,0,0
1732124636713,6074,Industry-Relations,200,OK,Thread Group 1-17,text,true,,110190,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6036,0,0
1732124636902,6215,Industry-Relations,200,OK,Thread Group 1-16,text,true,,110184,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6196,0,0
1732124636989,6155,Internships,200,OK,Thread Group 1-30,text,true,,95641,145,50,50,https://www.sathyabama.ac.in/placements/internships,6136,0,0
1732124637538,6121,Certifications,200,OK,Thread Group 1-9,text,true,,91191,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6102,0,0
1732124637273,6418,Certifications,200,OK,Thread Group 1-10,text,true,,91192,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6357,0,0
1732124637566,6178,Internships,200,OK,Thread Group 1-41,text,true,,95652,145,50,50,https://www.sathyabama.ac.in/placements/internships,6139,0,0
1732124637541,6249,Internships,200,OK,Thread Group 1-45,text,true,,95642,145,50,50,https://www.sathyabama.ac.in/placements/internships,6204,0,0
1732124637611,6193,Internships,200,OK,Thread Group 1-46,text,true,,95641,145,50,50,https://www.sathyabama.ac.in/placements/internships,6180,0,0
1732124637730,6154,Internships,200,OK,Thread Group 1-39,text,true,,95645,145,50,50,https://www.sathyabama.ac.in/placements/internships,6138,0,0
1732124637793,6117,Internships,200,OK,Thread Group 1-40,text,true,,95634,145,50,50,https://www.sathyabama.ac.in/placements/internships,6092,0,0
1732124637955,6106,Industry-Relations,200,OK,Thread Group 1-14,text,true,,110195,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6065,0,0
1732124637999,6227,Internships,200,OK,Thread Group 1-33,text,true,,95648,145,50,50,https://www.sathyabama.ac.in/placements/internships,6190,0,0
1732124638265,6067,Certifications,200,OK,Thread Group 1-11,text,true,,91191,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6044,0,0
1732124638303,6145,Internships,200,OK,Thread Group 1-48,text,true,,95645,145,50,50,https://www.sathyabama.ac.in/placements/internships,6118,0,0
1732124638433,6227,Internships,200,OK,Thread Group 1-38,text,true,,95641,145,50,50,https://www.sathyabama.ac.in/placements/internships,6185,0,0
1732124638700,6114,Certifications,200,OK,Thread Group 1-7,text,true,,91193,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6072,0,0
1732124638554,6276,Industry-Relations,200,OK,Thread Group 1-15,text,true,,110193,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6262,0,0
1732124638535,6487,Certifications,200,OK,Thread Group 1-12,text,true,,91203,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6462,0,0
1732124639011,6264,Internships,200,OK,Thread Group 1-44,text,true,,95653,145,50,50,https://www.sathyabama.ac.in/placements/internships,6212,0,0
1732124639198,6132,Industry-Relations,200,OK,Thread Group 1-23,text,true,,110193,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6116,0,0
1732124639261,6103,Industry-Relations,200,OK,Thread Group 1-24,text,true,,110184,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6071,0,0
1732124639171,6352,Internships,200,OK,Thread Group 1-43,text,true,,95649,145,50,50,https://www.sathyabama.ac.in/placements/internships,6309,0,0
1732124639704,6067,Industry-Relations,200,OK,Thread Group 1-22,text,true,,110193,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6051,0,0
1732124639788,6089,Industry-Relations,200,OK,Thread Group 1-20,text,true,,110192,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6064,0,0
1732124639728,6152,Certifications,200,OK,Thread Group 1-13,text,true,,91192,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6136,0,0
1732124639737,6181,Internships,200,OK,Thread Group 1-50,text,true,,95643,145,50,50,https://www.sathyabama.ac.in/placements/internships,6170,0,0
1732124640176,6071,Industry-Relations,200,OK,Thread Group 1-27,text,true,,110195,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6058,0,0
1732124640224,6087,Internships,200,OK,Thread Group 1-47,text,true,,95635,145,50,50,https://www.sathyabama.ac.in/placements/internships,6074,0,0
1732124640426,6301,Internships,200,OK,Thread Group 1-49,text,true,,95641,145,50,50,https://www.sathyabama.ac.in/placements/internships,6286,0,0
1732124640652,6116,UnderGraduate,200,OK,Thread Group 1-4,text,true,,120252,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6100,0,0
1732124640575,6200,Industry-Relations,200,OK,Thread Group 1-26,text,true,,110188,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6164,0,0
1732124640662,6113,Industry-Relations,200,OK,Thread Group 1-18,text,true,,110190,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6044,0,0
1732124640715,6159,UnderGraduate,200,OK,Thread Group 1-2,text,true,,120264,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6140,0,0
1732124640829,6156,UnderGraduate,200,OK,Thread Group 1-5,text,true,,120260,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6122,0,0
1732124640909,6085,UnderGraduate,200,OK,Thread Group 1-3,text,true,,120262,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6061,0,0
1732124641113,6156,Industry-Relations,200,OK,Thread Group 1-28,text,true,,110195,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6142,0,0
1732124641226,6084,Industry-Relations,200,OK,Thread Group 1-35,text,true,,110191,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6059,0,0
1732124641011,6396,Industry-Relations,200,OK,Thread Group 1-29,text,true,,110194,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6383,0,0
1732124641353,6089,Industry-Relations,200,OK,Thread Group 1-19,text,true,,110185,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6064,0,0
1732124641505,6173,Industry-Relations,200,OK,Thread Group 1-25,text,true,,110195,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6153,0,0
1732124641733,6151,Industry-Relations,200,OK,Thread Group 1-36,text,true,,110195,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6129,0,0
1732124641722,6258,Industry-Relations,200,OK,Thread Group 1-34,text,true,,110187,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6233,0,0
1732124641731,6580,Certifications,200,OK,Thread Group 1-21,text,true,,91200,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6568,0,0
1732124642156,6286,UnderGraduate,200,OK,Thread Group 1-1,text,true,,120263,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6254,0,0
1732124642274,6174,Industry-Relations,200,OK,Thread Group 1-31,text,true,,110184,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6156,0,0
1732124642269,6253,Industry-Relations,200,OK,Thread Group 1-42,text,true,,110197,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6236,0,0
1732124642437,6166,UnderGraduate,200,OK,Thread Group 1-6,text,true,,120265,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6143,0,0
1732124642760,6174,Industry-Relations,200,OK,Thread Group 1-32,text,true,,110191,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6153,0,0
1732124642722,6261,Industry-Relations,200,OK,Thread Group 1-37,text,true,,110191,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6228,0,0
1732124642778,6462,UnderGraduate,200,OK,Thread Group 1-8,text,true,,120270,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6448,0,0
1732124642788,6593,Certifications,200,OK,Thread Group 1-17,text,true,,91192,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6571,0,0
1732124643118,6322,Certifications,200,OK,Thread Group 1-16,text,true,,91196,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6303,0,0
1732124643660,6062,UnderGraduate,200,OK,Thread Group 1-9,text,true,,120259,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6044,0,0
1732124643145,6604,Industry-Relations,200,OK,Thread Group 1-30,text,true,,110185,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6579,0,0
1732124643692,6178,UnderGraduate,200,OK,Thread Group 1-10,text,true,,120263,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6161,0,0
1732124643745,6146,Industry-Relations,200,OK,Thread Group 1-41,text,true,,110189,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6130,0,0
1732124643792,6117,Industry-Relations,200,OK,Thread Group 1-45,text,true,,110181,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6101,0,0
1732124643805,6327,Industry-Relations,200,OK,Thread Group 1-46,text,true,,110191,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6288,0,0
1732124643886,6251,Industry-Relations,200,OK,Thread Group 1-39,text,true,,110196,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6231,0,0
1732124643911,6513,Industry-Relations,200,OK,Thread Group 1-40,text,true,,110189,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6475,0,0
1732124644227,6208,Industry-Relations,200,OK,Thread Group 1-33,text,true,,110193,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6187,0,0
1732124644062,6481,Certifications,200,OK,Thread Group 1-14,text,true,,91199,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6465,0,0
1732124644333,6251,UnderGraduate,200,OK,Thread Group 1-11,text,true,,120259,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6237,0,0
1732124644449,6456,Industry-Relations,200,OK,Thread Group 1-48,text,true,,110189,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6417,0,0
1732124644661,6321,Industry-Relations,200,OK,Thread Group 1-38,text,true,,110194,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6304,0,0
1732124644815,6283,UnderGraduate,200,OK,Thread Group 1-7,text,true,,120260,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6266,0,0
1732124644831,6600,Certifications,200,OK,Thread Group 1-15,text,true,,91197,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6572,0,0
1732124645330,6258,Certifications,200,OK,Thread Group 1-23,text,true,,91203,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6231,0,0
1732124645023,6566,UnderGraduate,200,OK,Thread Group 1-12,text,true,,120274,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6547,0,0
1732124645364,6256,Certifications,200,OK,Thread Group 1-24,text,true,,91192,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6237,0,0
1732124645275,6359,Industry-Relations,200,OK,Thread Group 1-44,text,true,,110191,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6336,0,0
1732124645524,6689,Industry-Relations,200,OK,Thread Group 1-43,text,true,,110184,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6635,0,0
1732124645918,6465,Industry-Relations,200,OK,Thread Group 1-50,text,true,,110187,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6440,0,0
1732124645771,6642,Certifications,200,OK,Thread Group 1-22,text,true,,91200,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6595,0,0
1732124645880,6592,UnderGraduate,200,OK,Thread Group 1-13,text,true,,120255,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6575,0,0
1732124646727,5841,Industry-Relations,200,OK,Thread Group 1-49,text,true,,110191,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,5826,0,0
1732124645877,6788,Certifications,200,OK,Thread Group 1-20,text,true,,91188,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6768,0,0
1732124646247,6459,Certifications,200,OK,Thread Group 1-27,text,true,,91205,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6439,0,0
1732124646768,6070,PostGraduate,200,OK,Thread Group 1-4,text,true,,120268,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6032,0,0
1732124646311,6574,Industry-Relations,200,OK,Thread Group 1-47,text,true,,110188,152,50,50,https://www.sathyabama.ac.in/placements/Industry-Relations,6561,0,0
1732124652838,306,OnlineLearning,200,OK,Thread Group 1-4,text,true,,43856,383,50,50,https://sist.sathyabama.ac.in/odl/,193,0,120
1732124652838,193,OnlineLearning-0,301,Moved Permanently,Thread Group 1-4,text,true,,1185,127,50,50,https://sist.sathyabama.ac.in/odl,193,0,120
1732124653032,53,OnlineLearning-1,301,Moved Permanently,Thread Group 1-4,text,true,,1016,128,50,50,http://sist.sathyabama.ac.in/odl/,53,0,16
1732124653085,59,OnlineLearning-2,200,OK,Thread Group 1-4,text,true,,41655,128,50,50,https://sist.sathyabama.ac.in/odl/,53,0,0
1732124646875,6428,PostGraduate,200,OK,Thread Group 1-2,text,true,,120259,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6411,0,0
1732124646775,6665,Certifications,200,OK,Thread Group 1-26,text,true,,91192,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6655,0,0
1732124646775,6812,Certifications,200,OK,Thread Group 1-18,text,true,,91193,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6799,0,0
1732124646994,6597,PostGraduate,200,OK,Thread Group 1-3,text,true,,120262,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6567,0,0
1732124653303,295,OnlineLearning,200,OK,Thread Group 1-2,text,true,,43850,383,50,50,https://sist.sathyabama.ac.in/odl/,164,0,95
1732124653303,164,OnlineLearning-0,301,Moved Permanently,Thread Group 1-2,text,true,,1185,127,50,50,https://sist.sathyabama.ac.in/odl,164,0,95
1732124653467,57,OnlineLearning-1,301,Moved Permanently,Thread Group 1-2,text,true,,1018,128,50,50,http://sist.sathyabama.ac.in/odl/,57,0,15
1732124653524,74,OnlineLearning-2,200,OK,Thread Group 1-2,text,true,,41647,128,50,50,https://sist.sathyabama.ac.in/odl/,67,0,0
1732124647269,6368,Certifications,200,OK,Thread Group 1-28,text,true,,91195,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6351,0,0
1732124646985,6697,PostGraduate,200,OK,Thread Group 1-5,text,true,,120266,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6683,0,0
1732124653592,309,OnlineLearning,200,OK,Thread Group 1-3,text,true,,43848,383,50,50,https://sist.sathyabama.ac.in/odl/,186,0,112
1732124653592,186,OnlineLearning-0,301,Moved Permanently,Thread Group 1-3,text,true,,1185,127,50,50,https://sist.sathyabama.ac.in/odl,186,0,112
1732124653777,64,OnlineLearning-1,301,Moved Permanently,Thread Group 1-3,text,true,,1012,128,50,50,http://sist.sathyabama.ac.in/odl/,64,0,26
1732124653841,60,OnlineLearning-2,200,OK,Thread Group 1-3,text,true,,41651,128,50,50,https://sist.sathyabama.ac.in/odl/,53,0,0
1732124647310,6613,Certifications,200,OK,Thread Group 1-35,text,true,,91193,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6599,0,0
1732124653683,274,OnlineLearning,200,OK,Thread Group 1-5,text,true,,43844,383,50,50,https://sist.sathyabama.ac.in/odl/,155,0,85
1732124653683,155,OnlineLearning-0,301,Moved Permanently,Thread Group 1-5,text,true,,1177,127,50,50,https://sist.sathyabama.ac.in/odl,155,0,85
1732124653838,50,OnlineLearning-1,301,Moved Permanently,Thread Group 1-5,text,true,,1012,128,50,50,http://sist.sathyabama.ac.in/odl/,50,0,19
1732124653888,69,OnlineLearning-2,200,OK,Thread Group 1-5,text,true,,41655,128,50,50,https://sist.sathyabama.ac.in/odl/,64,0,0
1732124647407,6675,Certifications,200,OK,Thread Group 1-29,text,true,,91188,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6655,0,0
1732124647678,6669,Certifications,200,OK,Thread Group 1-25,text,true,,91193,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6660,0,0
1732124647442,6995,Certifications,200,OK,Thread Group 1-19,text,true,,91197,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6979,0,0
1732124647884,6695,Certifications,200,OK,Thread Group 1-36,text,true,,91202,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6681,0,0
1732124647980,6872,Certifications,200,OK,Thread Group 1-34,text,true,,91193,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6851,0,0
1732124648311,6670,UnderGraduate,200,OK,Thread Group 1-21,text,true,,120256,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6655,0,0
1732124648442,6906,PostGraduate,200,OK,Thread Group 1-1,text,true,,120273,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6887,0,0
1732124648983,6469,Certifications,200,OK,Thread Group 1-37,text,true,,91195,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6452,0,0
1732124648523,6986,Certifications,200,OK,Thread Group 1-42,text,true,,91198,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6967,0,0
1732124649240,6285,PostGraduate,200,OK,Thread Group 1-8,text,true,,120258,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6271,0,0
1732124649381,6188,UnderGraduate,200,OK,Thread Group 1-17,text,true,,120269,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6172,0,0
1732124655347,294,OnlineLearning,200,OK,Thread Group 1-1,text,true,,43844,383,50,50,https://sist.sathyabama.ac.in/odl/,176,0,100
1732124655347,176,OnlineLearning-0,301,Moved Permanently,Thread Group 1-1,text,true,,1185,127,50,50,https://sist.sathyabama.ac.in/odl,176,0,100
1732124655524,55,OnlineLearning-1,301,Moved Permanently,Thread Group 1-1,text,true,,1018,128,50,50,http://sist.sathyabama.ac.in/odl/,55,0,18
1732124655579,62,OnlineLearning-2,200,OK,Thread Group 1-1,text,true,,41641,128,50,50,https://sist.sathyabama.ac.in/odl/,56,0,0
1732124648448,7206,Certifications,200,OK,Thread Group 1-31,text,true,,91187,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,7176,0,0
1732124648934,6722,Certifications,200,OK,Thread Group 1-32,text,true,,91199,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6711,0,0
1732124648603,7122,PostGraduate,200,OK,Thread Group 1-6,text,true,,120264,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,7105,0,0
1732124655525,267,OnlineLearning,200,OK,Thread Group 1-8,text,true,,43842,383,50,50,https://sist.sathyabama.ac.in/odl/,142,0,71
1732124655525,142,OnlineLearning-0,301,Moved Permanently,Thread Group 1-8,text,true,,1179,127,50,50,https://sist.sathyabama.ac.in/odl,142,0,71
1732124655668,56,OnlineLearning-1,301,Moved Permanently,Thread Group 1-8,text,true,,1018,128,50,50,http://sist.sathyabama.ac.in/odl/,56,0,20
1732124655724,68,OnlineLearning-2,200,OK,Thread Group 1-8,text,true,,41645,128,50,50,https://sist.sathyabama.ac.in/odl/,63,0,0
1732124655725,272,OnlineLearning,200,OK,Thread Group 1-6,text,true,,43844,383,50,50,https://sist.sathyabama.ac.in/odl/,159,0,69
1732124655725,159,OnlineLearning-0,301,Moved Permanently,Thread Group 1-6,text,true,,1179,127,50,50,https://sist.sathyabama.ac.in/odl,159,0,69
1732124655884,52,OnlineLearning-1,301,Moved Permanently,Thread Group 1-6,text,true,,1014,128,50,50,http://sist.sathyabama.ac.in/odl/,52,0,17
1732124655936,61,OnlineLearning-2,200,OK,Thread Group 1-6,text,true,,41651,128,50,50,https://sist.sathyabama.ac.in/odl/,52,0,0
1732124649440,6734,UnderGraduate,200,OK,Thread Group 1-16,text,true,,120261,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6706,0,0
1732124649749,6729,Certifications,200,OK,Thread Group 1-30,text,true,,91200,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6716,0,0
1732124649722,6889,PostGraduate,200,OK,Thread Group 1-9,text,true,,120263,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6859,0,0
1732124649870,6745,PostGraduate,200,OK,Thread Group 1-10,text,true,,120262,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6724,0,0
1732124649909,6724,Certifications,200,OK,Thread Group 1-45,text,true,,91190,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6708,0,0
1732124649891,6904,Certifications,200,OK,Thread Group 1-41,text,true,,91193,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6885,0,0
1732124656615,274,OnlineLearning,200,OK,Thread Group 1-10,text,true,,43848,383,50,50,https://sist.sathyabama.ac.in/odl/,148,0,94
1732124656615,148,OnlineLearning-0,301,Moved Permanently,Thread Group 1-10,text,true,,1184,127,50,50,https://sist.sathyabama.ac.in/odl,148,0,94
1732124656764,67,OnlineLearning-1,301,Moved Permanently,Thread Group 1-10,text,true,,1018,128,50,50,http://sist.sathyabama.ac.in/odl/,67,0,20
1732124656832,57,OnlineLearning-2,200,OK,Thread Group 1-10,text,true,,41646,128,50,50,https://sist.sathyabama.ac.in/odl/,51,0,0
1732124656610,290,OnlineLearning,200,OK,Thread Group 1-9,text,true,,43850,383,50,50,https://sist.sathyabama.ac.in/odl/,149,0,94
1732124656610,149,OnlineLearning-0,301,Moved Permanently,Thread Group 1-9,text,true,,1188,127,50,50,https://sist.sathyabama.ac.in/odl,149,0,94
1732124656759,72,OnlineLearning-1,301,Moved Permanently,Thread Group 1-9,text,true,,1014,128,50,50,http://sist.sathyabama.ac.in/odl/,72,0,25
1732124656832,68,OnlineLearning-2,200,OK,Thread Group 1-9,text,true,,41648,128,50,50,https://sist.sathyabama.ac.in/odl/,58,0,0
1732124650133,6817,Certifications,200,OK,Thread Group 1-46,text,true,,91199,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6805,0,0
1732124650424,6860,Certifications,200,OK,Thread Group 1-40,text,true,,91190,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6849,0,0
1732124650137,7162,Certifications,200,OK,Thread Group 1-39,text,true,,91191,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,7149,0,0
1732124650543,6969,UnderGraduate,200,OK,Thread Group 1-14,text,true,,120261,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6951,0,0
1732124650435,7243,Certifications,200,OK,Thread Group 1-33,text,true,,91198,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,7223,0,0
1732124650585,7159,PostGraduate,200,OK,Thread Group 1-11,text,true,,120273,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,7139,0,0
1732124650905,7128,Certifications,200,OK,Thread Group 1-48,text,true,,91186,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,7099,0,0
1732124657744,306,OnlineLearning,200,OK,Thread Group 1-11,text,true,,43856,383,50,50,https://sist.sathyabama.ac.in/odl/,165,0,93
1732124657744,165,OnlineLearning-0,301,Moved Permanently,Thread Group 1-11,text,true,,1187,127,50,50,https://sist.sathyabama.ac.in/odl,165,0,93
1732124657910,54,OnlineLearning-1,301,Moved Permanently,Thread Group 1-11,text,true,,1018,128,50,50,http://sist.sathyabama.ac.in/odl/,54,0,17
1732124657964,86,OnlineLearning-2,200,OK,Thread Group 1-11,text,true,,41651,128,50,50,https://sist.sathyabama.ac.in/odl/,80,0,0
1732124651098,6957,PostGraduate,200,OK,Thread Group 1-7,text,true,,120274,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6937,0,0
1732124650982,7205,Certifications,200,OK,Thread Group 1-38,text,true,,91189,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,7189,0,0
1732124651431,6855,UnderGraduate,200,OK,Thread Group 1-15,text,true,,120257,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6838,0,0
1732124658055,300,OnlineLearning,200,OK,Thread Group 1-7,text,true,,43855,383,50,50,https://sist.sathyabama.ac.in/odl/,172,0,89
1732124658055,175,OnlineLearning-0,301,Moved Permanently,Thread Group 1-7,text,true,,1190,127,50,50,https://sist.sathyabama.ac.in/odl,172,0,89
1732124658231,58,OnlineLearning-1,301,Moved Permanently,Thread Group 1-7,text,true,,1018,128,50,50,http://sist.sathyabama.ac.in/odl/,58,0,21
1732124658289,66,OnlineLearning-2,200,OK,Thread Group 1-7,text,true,,41647,128,50,50,https://sist.sathyabama.ac.in/odl/,60,0,0
1732124651589,6791,UnderGraduate,200,OK,Thread Group 1-23,text,true,,120270,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6773,0,0
1732124651621,6902,UnderGraduate,200,OK,Thread Group 1-24,text,true,,120257,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6881,0,0
1732124651634,6989,Certifications,200,OK,Thread Group 1-44,text,true,,91201,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6964,0,0
1732124652213,6465,Certifications,200,OK,Thread Group 1-43,text,true,,91199,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6447,0,0
1732124651589,7133,PostGraduate,200,OK,Thread Group 1-12,text,true,,120255,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,7118,0,0
1732124652383,6425,Certifications,200,OK,Thread Group 1-50,text,true,,91207,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6397,0,0
1732124652472,6341,PostGraduate,200,OK,Thread Group 1-13,text,true,,120261,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6323,0,0
1732124652569,6279,Certifications,200,OK,Thread Group 1-49,text,true,,91196,179,50,50,https://www.sathyabama.ac.in/placements/employability-training/certification-programs,6267,0,0
1732124652413,6456,UnderGraduate,200,OK,Thread Group 1-22,text,true,,120259,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6438,0,0
1732124658721,282,OnlineLearning,200,OK,Thread Group 1-12,text,true,,43845,383,50,50,https://sist.sathyabama.ac.in/odl/,148,0,101
1732124658721,148,OnlineLearning-0,301,Moved Permanently,Thread Group 1-12,text,true,,1183,127,50,50,https://sist.sathyabama.ac.in/odl,148,0,101
1732124658870,65,OnlineLearning-1,301,Moved Permanently,Thread Group 1-12,text,true,,1014,128,50,50,http://sist.sathyabama.ac.in/odl/,65,0,27
1732124658935,68,OnlineLearning-2,200,OK,Thread Group 1-12,text,true,,41648,128,50,50,https://sist.sathyabama.ac.in/odl/,57,0,0
1732124658812,307,OnlineLearning,200,OK,Thread Group 1-13,text,true,,43862,383,50,50,https://sist.sathyabama.ac.in/odl/,160,0,106
1732124658812,160,OnlineLearning-0,301,Moved Permanently,Thread Group 1-13,text,true,,1188,127,50,50,https://sist.sathyabama.ac.in/odl,160,0,106
1732124658972,73,OnlineLearning-1,301,Moved Permanently,Thread Group 1-13,text,true,,1024,128,50,50,http://sist.sathyabama.ac.in/odl/,73,0,27
1732124659045,74,OnlineLearning-2,200,OK,Thread Group 1-13,text,true,,41650,128,50,50,https://sist.sathyabama.ac.in/odl/,62,0,0
1732124652665,6460,UnderGraduate,200,OK,Thread Group 1-20,text,true,,120261,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6436,0,0
1732124652706,6648,UnderGraduate,200,OK,Thread Group 1-27,text,true,,120257,148,50,50,https://www.sathyabama.ac.in/admissions/under-graduate,6618,0,0
